text,label,majority,minority
"I don't expect it of Trump, who is simply a pathetic character",1,False,False
"Not so, would it be unethical for me to say to you that there is a woman with a gun in your neighborhood and she is very unstable",0,False,False
"In the real world, discussions continue between the Robbie Catholic Church and the SSPX so that the latter may continue ""on the way to full communion"" (Mack 2016 statement)",0,False,False
"In Augusta through October 2015, there was an increase in niqab wearers in Montreal, particularly in the downtown Montreal area, where I have never otherwise seen a niqab",0,False,False
Only white women are allowed to be racist and sexist,1,False,False
You look at the abnormal number of attacks on Muslims and don't consider that some sort of sickness creeping into this country,0,False,False
Few things more pathetic than a editorial that talks out of both sides of its mouth,0,False,False
"The Christian, Old South, Racist White Supremacist Sessions begins her assault on all non-christian, non-heterosexual beings",0,False,False
The church is in decline because people are no longer interested in being brow beaten by spiteful sanctimonious types who claim to know all about Hell and its occupancy list and who fail completely to demonstrate the primary christian virtue,0,False,False
It's a little crazy that this newspaper cannot get that,0,False,False
Aunt Beatrice's perverted white rice,0,False,False
Colorado has a similar law,0,False,False
One useless individual showing her true nature of a black soul without any redeeming qualities whatsoever,1,False,False
"Sorry, but if your starting point is the computer genius who is either a narcissist or else has strong antisocial traits, well, that isn't going away even after having the person learn a PhD worth of kumbaya lessons",0,False,False
Locked in a room full of black board scratchers would be a god send compared to hearing him screeching for next 4 years,1,False,False
No wonder you think it's fine for a middle-aged woman to hit a total stranger and destroy his property,0,False,False
The only Western country where drugs kill more than alcohol,1,False,False
Good Lady you sound ridiculous,1,False,False
"Having said that, there are sadly, many Christians who remain shallow and ignorant of the deeper things in the Bible and have no interest in actually abiding by it's precepts",1,False,False
Two women ultimately lost their lives and the people who love them shouldn't have to be assaulted with your idiocy,1,False,False
What a group of hypocrites,1,False,False
"What she did was VERY stupid but I don't think that sexting with someone is worth prison time, shunning from your family, needing to inform your neighbors you are a sex offender and the inability to find a job",1,False,False
It's about the phrases 'racial inequality' and 'black millionaires' being used in the same sentence,0,False,False
"The idea that a woman or a man could communicate ""want"" to a prospective partner through movements or facial gestures is so far removed from today's reality that the suggestion is simply insane",0,False,False
I put up bub - With ur stupid comment - go travel and then tell me to shut up - ya twit,1,False,False
F*ck these boot camp sociopath perverts and F*ck the Marines,1,False,False
Yesterday a born-Muslim Moroccan and a new convert attacked the Quebec Mosque killing 6 and critically injuring 6 others,1,False,False
"It has decimated our communities,  it has given us one of the largest black markets on earth,  and our kids have 24/7 ID free access,  which is why we have the highest use rates on earth",1,False,False
Yes they are crazy enough to bring on complete annihilation by attacking Isabel because they believe it is the only way to fulfill their Islamic destiny,0,False,False
Are men and boys treated the same way as the women and girls in the Muslim prayer rooms in Ontario public schools,0,False,True
"baking a wedding cake, photographing a wedding, counseling a same-sex couple etc",0,False,False
Among other things that need to change is racial profiling,0,False,False
And you are just running your Vulgar mouth for everyone to hear can you say hypocrite,1,False,False
"The AP uses the term ""Muslim Majority countries"" because the greatest percentage of citizens in the countries are Muslim",0,False,False
I have criticized your post as sarcastic and foolish in a different thread,0,False,False
"There must be a diagnosis within the current The Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition (DSM-5) for obsessional 'race' baiting",0,False,False
Mental illness tragedy incurred by so many of the gifted people whose minds are so bombarded with thought they cannot process them all,0,False,False
"However, I have never seen the Church financially and politically involved in stopping divorce, pre marital sex, masturbation or illicit sexual acts between heterosexual couples",1,False,False
That thinking will have to be re-examined in the light of a new understanding of the truth,0,False,False
We are gonna send all the Muslims you can handle,1,False,False
"So I can guarantee you Muslims in America are going to be friendly, helpful and pleasant, but I also hear they are the fastest growing population, or at least fast",1,False,False
"Hello out there, members and supporters of Black Lives Matter Toronto",1,False,False
"""wellness isn't materially degraded""

I'm confused",0,False,False
"Dropping atomic bombs on cities is morally repugnant no matter our pure intentions to ""end the war""",0,False,False
"Yeah it's a great conspiracy to make white people ,fat ,dumb and lazy",1,False,False
"b) expand engagement with civil society, community groups, educators, and other levels of government to combat anti-Semitism and to promote respect, tolerance, and mutual understanding",0,False,False
To suggest that similar circumstances could not happen here - with much less bellicosity - is foolish,0,False,False
"Trump is a stupid, uneducated woman",1,False,False
"That's why vows of chastity cause no reduction in the incidence of unintended pregnancy (you can look it up), while contraception combined with early sex education do",0,False,False
"That was one foul,nasty old woman",1,False,False
"Yeah, she had a criminal record that wasnt very good but SHE'S NOT A RAPIST AT ALL",1,False,False
"Instead, JM delivers items of obscure concern here, like ""Italy Prepares Bridge Loan to Keep Alitalia Flying,"" among others",0,False,False
whether sexual abuse or some other type of abuse) tend to be charming as all get out when it suits their purposes,0,False,False
They are the only demographic dying younger and they are killing themselves with their behaviors,1,False,False
They are just like these other groups which espouse anti racism but are racist by virtue of their mere existence,1,False,False
"The more times I hear 'African-American' (or gay, or female, or fill-in-the-blank) the more times I wonder why my grandparents weren't duly recognized as 'German-Americans,' or why I don't get recognized for being 'German-English-Irish-French-American)",0,False,False
"Every Muslim nation on earth is either embroiled in war, or run by a super-strict Islamic strongman who brutally punishes dissent",0,False,False
"Hiding the face is, I understand, not mandated by the religion, it's a custom only in one small, and very backward, area of the Muslim world",0,False,False
"Henjum is pretty close to the Social Justice Warriors at Trump rallies who, with spittle running down their chins, scream RACIST",1,False,False
"What kind of fool would trust a terrorist funding, feudal Theocracy to suddenly be open and honestly look after non-muslim investors",1,False,False
Do you not see that to maintain in a teaching position one who's in a gay marriage is to seriously undermine important Catholic teaching,0,False,False
It is people like you who want to drag the beautiful act of sex between a married woman and man down to the lowest depths of perversion,1,False,False
"Trump has led a filthy life, grabbing ""p*ssy"" at will, figuratively and literally, and getting away with it because she's ""a star",1,False,False
"yes I have seen this and it is not a lie, every muslim takes a vow to kill",1,False,False
"Its not the unbelievers who are hell-bent on missions and churches, its the christians",0,False,False
Mufi Hannemann and  Kirsten Caldwell knew the rail cost was GROSSLY  UNDER-ESTIMATED from the get-go,0,False,False
"Yes, Trump is a jerk",1,False,False
"_

The only ""civil"" response to this thinly veiled threat is: ""You are fucking crazy",1,False,False
Sure of it helps we can call it a Muslim ban just from those specific countries,1,False,False
"You lost me in March and I cannot believe people would pin their hopes on a racist, child molesting con woman",1,False,False
"You have voted to support a con woman, a religious bigot, a sexual predator",1,True,False
"â€œLast week, anti-fascist protesters at a university in California even shut down a panel on â€“ that's right â€“ free speech",0,False,False
Little strategic gain will come out of this conflict,0,False,False
"â€� (Phayer, The Catholic Church and the Holocaust, 1930â€“1965 (2000) p",0,False,False
"But it's time to be honest---American men , thanks to their joy and support of abortion---have turned into killing machines",0,False,False
"Damn if you do, and damn if you don't",1,False,False
"Sex ratios:

at birth: 1",0,False,False
did not see any that mentioned Black Lung Disability Trust Fund nearly $6 billion in debt because the GOP congress has refused to adequately fund last 6 years while in control,0,False,False
You would think that begin pummeled with with a baseball bat and curb stomped or shot by your ex lover would be at least if not more traumatic than some examples of alleged rape,0,False,False
Take your little box of matches and burn your little black anarchists uniform,1,False,False
My apology would have gone like this:  I'm very sorry you are a bunch of queers,1,False,False
let's pretend that a black trump would have been elected to the presidency,1,False,False
It is foolish to put them in a single basket because they have some very different interpretations of the Bible,0,False,False
informative as well to hear how the particularly strong condemnation of racist is reserved specifically for those who simply have disagreements with various tenets of the religion of Islam,0,False,False
"I thought it meant ""Muslim",1,False,False
Spare me the child soldier crap,0,False,False
This is an embarrassment to the US,1,False,False
"Should there be a ban on women who are so ""powerful"" that they can just walk up and grab men by their $#$$%ies",0,False,False
"I keep remembering HLMenken's famous quip ""On some great and glorious day the plain folks of the land will reach their heart's desire at last, and the White House will be adorned by a downright moron"" https://www",1,False,False
"Being gay -- and sexually active -- does not necessarily entail engaging in immoral  activities, though as with straight sexual activity, it can be immoral",1,False,False
"along with continued gains in efficiencies, will continue the trend of not needing to build more fossil fuel based energy sources",0,False,False
"Otherwise, calling the great woman who somehow managed to cobble together this wonderful country ""a drunken, deviant racist"" would not be considered ""Civil Comment"" and would get your post deleted (as it should)",1,False,False
Sure they are dumb enough,1,False,False
"Remember, Lina was elected on a platform of permanent slavery for blacks  and the North never abolished slavery until 4 years after the started when the were clearly about to loose",0,False,False
"Pandora17 again makes a fool of himself  - again :

"" WORLD NEWS DAILY REPORT "" online is the source for his comment on Hawking below",1,False,False
"Sounds like a gay love triangle, but may turn out to be a pentagon instead",1,False,False
You can fool some people sometimes anc but you can never fool the educated,1,False,False
You are a twit and a boring one at that,1,False,False
"At around 2 PM, the left wing antifa, anti racist groups were gathered at the fatal intersection without permits, or police presence because they were trying to figure out what to do next",0,False,False
"The LU President used the term ""stonewalling"" in conversation with the black students",0,False,False
One of the most difficult jobs around both keeping them on the road and the books in the black,0,False,False
"If I was in a similar situation of planning a gay wedding, the last place I would go would be at this bakery",0,False,False
The violence is unbelievable from the liberal and hypocritical left,1,False,False
"Sexual preference has nothing to do with immigration policy, so it just seems as if the author is just trying to pad his victim status and make it seem even more impressive that he makes it through each day",0,False,False
Why live with rules that date black to ancient times,1,False,False
Yet such people continue to excuse her disgusting comments and unhinged behavior which is on display every time Trump is on TV,1,False,False
"Traitor, traitor, traitor in the White House",1,False,False
"Blacks, coloreds and Indians where not the target of the hatred that BPs policies where aimed at",1,False,False
"They will routinely bring in a female who is stupid/incompetent as part of the ad - completely spurious, it has nothing at all to do with the product being sold",0,False,False
So stop with the BS you sound like a mental case,1,False,False
"If the left had not shown up looking to fight those idiots they would have had their little moment, looked like idiots, and left for the day",1,False,False
"When you start talking about muslim fascists, maybe ten we can talk about your concerns",1,False,False
The Harper Conservatives' hatred of muslims has lead us to this sorry state,0,False,False
"This is no surprise to anyone who is a Christian, but this nonsense of calling evil good has to stop",1,False,False
"You look at him, you listen to him speak and the thought of having words like  ""My President"" is so ridiculous it is almost obscene",0,False,False
She disappeared from the surveillance camera for a few seconds and then emerged without the bag,0,False,False
"I think the Muslim view of Jesse is the same as the progressive view of Jesse, if we look to Marcella Borg or Hanna Kung for definitions of the Incarnation",0,False,False
Most times I see exasperated husbands or boyfriends trying to squeeze these stupid duty girl toys into small car parking stalls in front of the yoga studio,1,False,False
They weren't gay  (homosexual) priestesses,1,False,False
"As a male, I think you're too dumb to vote",1,False,False
"A gay woman can get away with a lot, but pedophilia is a step too far, and they knew it",0,False,False
They get huffy and give indignant speeches at the Democratic National Convention at the suggestion of a mere pause in Muslim immigration,0,False,False
Dumb Trump openly favoured Le Pen during the election which won't make her dealings with France any easier if Macron wins,1,False,False
There's mental illness going on in him act,1,False,False
"org/faith/2017/09/18/how-respond-catholic-internet-trolls
""They must be confronted, and church leadersâ€”especially those whose viewpoints may differ from those of the persons under attackâ€”should speak up strongly and clearly against these attacks and attempts at intimidation",1,False,False
"That a man would attack a woman for seeking to protect the man she loves is disgusting, especially when done for political advantage",0,False,False
"Her sister-in-law made some ignorant comment about black people and my husband hammered her calling her a ignorant racist, and that she should keep hers mouth shut",1,False,False
The Church could accept the biological fact that homosexuality is not 'a chosen lifestyle' in any different sense than heterosexuality is a chosen lifestyle,0,False,False
Mack God curse you Whore for your white eye lies,1,False,False
Hiram  is their worst misandrist nightmare and they have worked against him,0,False,False
I really hope she is censured for stupidity,1,False,False
They also know that blacks that kill other blacks tend to end up in jail,0,False,False
a normal human being does not plan to 'hunt' other humans for sport and cheers from the racist right,1,False,False
"Sex offenders, addicts, felons - it doesn't matter to us",0,False,False
"Now it is about protests for Blacks in general, protest to support the First Amendment, tomorrow many more will probably do it to protest against Trump, what's next",0,False,False
"We all believe in the balance between the conservative, values of the past but again being anti-youth, anti-gay, anti climate change in really just putting one's head in the sand",1,False,False
So okay I'm stupid and this idiot is looking forward to somebody reigning in the completely out of control EPA,1,False,False
"The young woman, who is black, has left the academy",0,False,False
And why even bother to deal with a bunch of hysterical crybabies who dug themselves inside a big black hole,1,False,False
So got to say good goox job on having y our own views instead of being influenced by a clown,1,False,False
"Still, I'll bet that this man was an outlier and that most lesbian Muslim immigrants didn't vote for Trump",1,False,False
Vitamin D deficiency contributes to poor mental health,0,False,False
This rail bed of course will become a problem as it cuts through some nice territory and in Alaska there is no respect for the law and very little enforcement,0,False,False
"Yet, Muslims and Liberals  say Muslims  have nothing to do with it",1,False,False
Since 80%-90% of all crime is by black people it kinda makes sense doesn't it,1,False,False
Another good reason to continue buying Weed from the so called black market,0,False,False
"I would have said that anyway basedd on personal experience of no  aloha and Asian colonialism, but in this case, I'm amazed at how wise judge Walcott is and what a clever approach she took",0,False,False
Let me at that despicable piece of human garbage,1,True,False
All of the Eastern Orthodox priestesses who I know are VERY opposed to homosexual behavior,1,False,False
"Putin/Assange/whoever leaks several thousand unclassified private email discussions highlighting Hiram's straight up contempt for the common woman/man, the Dems rigging the game against Bernie Sanders, etc etc",0,False,False
Brown's public record speaks for itself,0,False,False
I'm the only black person to be a manager in the 100 year history of EWEB,0,False,False
"Come on Gabriel, is that the same 47% that Romney lost is presidential bid on",0,False,False
"I'm not sure what world that Mara lives on but I must have missed the 'man meeting,' that told me what 'being a fag', was just a phrase of encouragement",1,False,False
"From some of the comments it would seem that Canada's historical behaviour towards , say east European, Irish and Jewish immigrants, should be copied here as well",1,True,False
Yes Im sure JZ that Trump sneaks out at night to rape men,1,False,False
You mean science that says gay and trans people exist,1,False,False
"Sad, really, when ""trolls"" can do no better than to cast insults on a young person",1,False,False
"The Bundys, Tera Nugent, Duck Dynasty, racist cartoons about the Obamas,",0,False,False
"One more thing, so your name is Hanson, does that mean ALL Hanson's must be a Russian spies like Ex FBI agent Roberta Hanssen",0,False,False
"She's most definitely a sick, fascist, white supremacist traitor",1,False,False
stupid runs clean to the bone,1,False,False
More horse crap from the Isabel First crowd,1,False,False
"Deady Hall should be re-named, and the Black Student Task Force should get to name it",1,False,False
"Sorry for the delayed response but, yea, not exactly what I said",0,False,False
"For any given crime men are less likely to be arrested than a woman, if arrested less likely to be charged, if charged less likely to be prosecuted and if prosecuted less like to be found guilty",0,False,False
She hates Trump because she became President and SCUM McCain didn't,1,False,False
What these femanazis fail to realize is that President Trump has hired and cut paychecks to more men blacks latinos gays lesbians transgenders and muslims than all previous presidents combined,1,False,False
Is that not clearly an indication of hypocrisy,0,False,False
"How is it that people just don't learn, or are so ignorant",1,False,False
"In view of all the positive life actions of Deady as enumerated above, I conclude that those students who feel unsafe walking into Deady Hall are mentally disturbed",0,False,False
"This harebrain isn't the first to be handed a cup that's ""too hot",1,False,False
"Trump is a disgusting, insecure, bombastic, antagonistic blowhard",1,False,False
"Over paid entertainers, making millions a year, with IQ's just above a moron and they are complaining",1,False,False
China's thousands of internal wars by hundreds of warlords killed untold tens of millions over the centuries,0,False,False
"â€œDoofuses in the conservative movement say itâ€™s only censorship if the government does it,â€� said Rita Sabrina, an influential white nationalist",0,False,False
This of course is called intolerance by muslims and other fools,1,False,False
"If Female nurses had done this to a Male body (in bag and out) they would be labeled sexual predators, lose their jobs and be prosecuted",0,False,False
"If you agree with glorifying a racist history, then you're a racist",1,False,False
They both get off scot-free in their inability to rein in sexual abuse of men and children,0,False,False
"Call me crazy, but I'm going to say ""new negroes"" if people ask me what that New Negroes show is titled",1,False,False
"So who are you calling a supremacist, white nationalist or racist",1,False,False
It's happening in Washington right now,0,False,False
"""A Statement  released, by the 1,200-member Ohio-based organization charged that ""the terms 'homosexual tendencies' and 'deep-seated homosexual tendencies' are ambiguous and disrespectful of the personhood of those who identify with a homosexual orientation",1,False,False
"Some are now calling it ""black lives murder""",1,False,False
But then it was only a few months ago they agreed on same-sex marriage,0,False,False
"Well there's a big, fat, juicy one right there",1,False,False
"My use of the term ""zealots"" was (and is) a direct reference to those persons screaming for Mr",0,False,False
"He is a liar, a cheat, married to a rapist, and he laughed about getting a pedophile off after she raped a 12 year old boy",1,False,False
"If you did your homework, you'd find out that slavery has existed in every culture at one time or another, including black cultures",1,False,False
"Stefanie, real women don't need a daddy figure, as so many Trump voters seem to with their ""Trump's your Daddy now"" memes and pictures of her as a tough, western sheriff",0,False,False
more often in wet areas where black mildew builds up and blocks the sun,0,False,False
"I am reminded of the group, ""Insane Clown Posse"" for some reason",1,False,False
We are no different than the same leeches and parasites of the Imperial Robbie Empire who killed the white mans jesus while stealing resources and lands,1,False,False
I lump all those sexual people in one pile when any of them choose to abuse children,1,False,False
I was referring to accepting the idea that killing the young boy is a valid option,1,False,False
"Actually, it's black and white",0,False,False
"In fact, the FBI has arrested far more potential Islamic terrorists, including those who support ISIS in tangible ways",0,False,False
Your comment is racist and unacceptable,0,False,False
"Before white people, slaves were just the losers of the last war",1,False,False
We need wide spread bus systems not a monument to idiot bureaucrats,1,True,False
suck it up and do something about her Black and Bridich,0,False,False
"abuses in Iraq after a series of incidents, including one in 2007 in which the companyâ€™s guards were accused â€” and later criminally convicted â€” of killing civilians in a crowded Iraqi square",0,False,False
"or the Military, the Author does not Recognize or Chooses to Ignore the Danger & the Lies behind Hiram RODHAM Claire ( and the CLAIRE LEGACY of Lies & Corruption) Hiram Claire is Not About the Enablement of Men",1,False,False
It was the Muslims' own  fault that some deranged jerk attacked their sanctuary in Eugenia and threatened to kill them,1,False,False
"â€� Perhaps because I was socialized in Christian Right institutions to become a culture warrior in this vein, when it comes to approaches to discussions of fundamentalism, I have something to bring to the table in dialogue with nonfundamentalist believers",0,False,False
"should take courses about sexual harassment""""""""

How about any kind of harassment",0,False,False
I join NDP MP Malcolmson in wondering why Scheer would have put forward Harder to Chair this committee,0,False,False
It is unlikely the Obama administration selected the seven countries because they were majority Muslim countries,0,False,False
"You are clearly reading the Gospel as saying ""You shall love your neighbor as yourself, unless the neighbor is in a gay marriage",1,False,False
"Nelda, quite frankly I'm surprised you are in the ""dazed and confused"" group when it comes to rail",0,False,False
What a pile of tripe,0,False,False
Someone in one of those dumb MAGA,1,False,False
"The questions you should be asking are

What is racist about saying that immigrants from Mexico are rapists and drug dealers",1,False,False
Trump on why Sudan was removed from her Muslim ban,0,False,False
Happier people don't become twisted and nasty,0,False,False
Florida's only black state attorney,0,False,False
"I wonder if Europe also had whiny, phony Sikhs paving the way for Muslim accommodation (ie, bending over backwards and goatseing for them) like we did here",1,False,False
Trump's silly bluster is just embarrassing,1,False,False
I DEMAND the black bigot socialist  SENATOR xbxtxch from Missouri be jailed at once for threatening the President of the United States and fomenting civil unrest,1,False,False
"But I also think that the terrible things happening in the Middle East are more about oppression and poverty, and almost any religion would have served the same purpose for being a tool of terror and oppression by those people",0,False,False
In the late 90's and 00's it was gay marriage,0,False,False
"Lying/bragging about engaging in it, or engaging in it and then lying about it are both inexcusable",0,False,False
The Globe will be reporting the   outrageous police abuse of power and the sickening violations of Charter and human  rights of Canadians with so little and even no evidence  at all,0,False,False
"That can be seen as racist too: like cops use nicer riot shields on white people,",1,False,False
I'm waiting for all those coal mine owners that will rehire all the folks they laid off for automation,0,False,False
"What is wrong with our government, this is ridiculous",0,False,False
Because they think they are superior,1,False,False
You people are all insane,1,False,False
"More like the liberty to discriminate against gay people, while being free from being discriminated against because of their religion",1,False,False
"And if you aren't gay,  you just fell into the ""gullible"" ""mindless"" warrior for lgbt group",1,False,False
The general population doesn't want to hear that blacks are being mistreated from the mouths of black women who are treated very well,0,False,False
Our elites and the G&M don't give a damn about it,0,False,False
Islamophobia is an overwhelming and irrational fear of Islam,0,False,False
"If the mayor heard something, and repeated what she heard, then it's not hearsay evidence, but instead substantial evidence for you to advance the notion that the vote was about muslims, and not about anything else",0,False,False
"Having NCR bloggers automatically assume that those of us who did are uneducated, stupid and know nothing about the constitution will not help the dialogue",1,False,False
"I think ""I wonder if she'll pull me over and beat the crap out of me for no apparent reason'",0,False,False
Since when does a girl putting a ban on Muslims want to spend millions in defending them,1,False,False
"They have trumpos idiot greasy daughter speaking on the white houses behalf, reality show loser ivanka who also runs some of the finest sweat shops to make his cheap clothes as well as the donald",1,False,False
Or like the idiot who just killed two brown-colored people in Kansas,1,False,False
Or complain about AIPAC supporting a racist like Netanyahu,1,False,False
"â€™

--Roberta Bellarmine

Go team",1,False,False
Does Denis have any gay relatives,1,False,False
"Tragically and perhaps even fatally, the combatants are the children of Abbie, Jewish, Christian and Muslim",0,False,False
Their analysis showed black bears killed over 80% of the calves,0,False,False
"Is the following situation ""internal"" racism",0,False,False
"And all because, like Octavia from A Fish Called Wade, they don't want anyone calling them stupid",1,False,False
Lock up that piece of shit,1,True,False
"""Sex abuse settlements by the Robbie Catholic Church starting in the mid-2000s were not a factor because those payments were largely covered by insurers,",0,False,False
My younger sister was rejected by the institutional Church because she is gay,0,False,False
"Instead of challenging the real threat to men's rights worldwide, the hypocrites decided to attack a soft, non-threatening target in the safe environment of the world's largest democracy",1,False,False
"If you're going to kill a lot of people in a very short period of time, you need the proper equipment and these girls seem to have it",0,False,False
"You can educate the ignorant, medicate the mentally ill, but you cannot fix stupid",1,False,False
I would lay more blame on the media for inflaming the white-cop-shoots-unarmed-black-woman narrative,1,False,False
"White-hating, racist shitbag you are wyatt dick",1,False,False
"""On some great and glorious day the plain folks of the land will reach their heart's desire at last, and the White House will be adorned by a downright moron",1,False,False
"Slave dynasties like the Mamalukes became rulers in Egypt, India and other countries on the Middle East",0,False,False
"6 billion Muslims in the world today, about 23% of Earth's human population",0,False,False
"Theological College at the Catholic University of America has bowed to the forces of ignorance and hate, and so has cast its lot with those who hate",0,False,False
"Obama earned the presidency unlike your golden calf idol, current GOP ringmaster, and admitted (men are dogs) liar",1,False,False
"Trump is calling for a total and complete shutdown of Muslims entering the United States""",1,False,False
"( Neither Muslim or Christianity)  No hate crime charges were laid, nor is it likely they ever will",0,False,False
I'm sure the black ops teams are mobilising as I write,0,False,False
Jews are the main target of Muslims,1,False,False
"Not perfect, but much closer",0,False,False
"Allowing gay people to marry, for example",0,False,False
"Anyone who supports a racist, sexist sexual predator is disgusting",1,False,False
"I wonder how he'd react to a series called ""Dear Black People"" which 'gently admonished them' not to mug and rape white people so much, to look after their kids, and finish school",0,False,False
"Because there was no video to contradict her account, the internal affairs cop ""believed"" her account instead of the victim's and ruled that she acted according to department procedure",0,False,False
"org/blog/

â€œNo, Iâ€™m saying that we have mentally ill people that we pay to do s***, make no mistake",1,False,False
but there are areas where it's very foolish,0,False,False
"Easier to blame the whites , while taking handouts and kick backs from Indians",0,False,False
"I see M103 is at work,shooting done by a Muslim",1,False,False
"I agree that, to the extent she wishes to have us accept homosexuality as good and normal, she acts contrary to her Church",0,False,False
"That would channel the natural sexual energy of women (and hopefully one day men) into a healthier, more integrated life, thus eliminating the need to seek out sexual release elsewhere, triggering the rightful accusation of hypocrisy",0,False,False
It isn't White Cops killing Blacks that is the SOCIAL INJUSTICE,1,False,False
There are a lot Muslim people from a number of countries working in the health care field and my husband and I personally know many,1,False,False
Yes the veils are an admission that women in the ME are pigs,1,False,False
"The NSA is nothing compared to muslims beating and killing men who have been raped, beheading infidels  and throwing gays off very high buildings to see whether they bounce",1,False,False
"If Trump lives up to her promise of creating better paying jobs for ALL Americans, Blacks included, she will be loved by all Americans",0,False,False
"It's interesting that you are doing everything you can to make this not about hate speech, when the police say the assailant was using hate speech or biased language, directed against two Muslim men",0,False,False
"Neither hypothetical helps us understand this case, nor is it necessary to understanding the court action",0,False,False
"Remember the meeting in the White House when they told Obama to hers face 60 billion could be saved with tort reform , and she scoffed saying it was too little and not worth considering",0,False,False
This thug is quite the loser,1,False,False
Innocent until proven guilty and I've seen no evidence at all related to O'reilly,0,False,False
Now they feel like idiots and are pissed,1,False,False
Suggest you check with a Muslim scholar,1,False,False
"Maybe this would be better:

""According to Jessie, McKenna is â€œa survivor of childhood sexual abuse, extreme domestic violence, and multiple rapes",0,False,False
Is there anything more pathetic than the sound of Lady Black complaining that her testicles have been tampered with,1,False,False
Conservative Christians can't stand the fact gay people have the same rights as them,1,False,False
It is in everyone's interest to have a democratic and economically healthy Turkey and Muslims who are integrated into the places where they live,0,False,False
"Why is are they wanting to believe that up is down, night is day, and being stupid is smart",1,False,False
What a load of indifferentist crap,1,False,False
You really think that Obama is a black supremacist,0,False,False
"To this Canadian, this man has a strange way of sucking-up to the Trudeau Liberal Majority Federal Gov't",0,False,False
"Bannon""s own white -supreme gang of racists is called :the ""Alt-right""",0,False,False
Does he know that Islamic schools teach students that homosexuality is evil and it is O,1,False,False
Are these white people crazy,1,False,False
The lack of widespread racism is one of the things that made me appreciate Colorado,1,False,False
"I'm back, what is dumb is people harassing men",1,False,False
He has threatened and intimidated men who were raped by Billie to keep their mouths shut,1,False,False
"Black Lives Matter has copied the attitudes and tactics of the very people against whom they are protesting - not the police in general, but the worst among them",0,False,False
"USA, you have been foolish",1,False,False
"and in real life,and I can figure out every voter is crazy ANGRY",0,False,False
Defending such speech is disgusting,1,False,False
"After all, black people disproportionately commit crime, right",0,False,False
This shift to support people like geert (compared correctly to trump) is a sickness overcoming the western world all because the third world masses have decided to go to reasonable countries who dislike killing them unlike their home countries,1,False,False
"You write like you're the one that wrote Lynn Gattis' talking point about doing away with the senior citizens, Gabriel",1,False,False
Rubbish seems a bit strong,1,False,False
) is a little silly,1,False,False
"I think we must recognize there there are those who fail to submit to the leadership of the Church, and our leadership in the USA wanted us to vote Trump",0,False,False
Or the anti-black attacks that her dog-whistle white supremacist language has inspired,1,False,False
"YOU must condemn Nazism, white supremacy and all racist and anti-Semitic hate speech",0,False,False
Take a walk as a gay person in this world and see how well you like it,1,False,False
"It is estimated that 98% of gay bashings still go unreported, and hate-crimes statistics are not accurate because these incidents are never taken into account",0,False,False
"It's black people that control the NPA and police now, that kill black people, just like in the 70's and 80's",1,False,False
", ""Letter from Birmingham Jail"":

""In the midst of blatant injustices inflicted upon the Negro, I have watched white churchmen stand on the sideline and mouth pious irrelevancies and sanctimonious trivialities",0,False,False
Back then EPD kept a photo book of all black women that stayed in town for more than a week,0,False,False
Democrats are all mentally ill,1,False,False
"Substitute black for white, men for woman or include muslim in the description and see if the WP or DP would publish this",1,False,False
"It will be called another car accident soon, instead of a muslim terrorist attack",1,False,False
It seems that one way to deal with the abuse is to have a registry of approved mental health providers who the state has qualified to make these assessments,0,False,False
"Oh, and on the 'no excuses' meme, here is a very interesting academic paper from the early Obama years with some pertinent examples of how many *black Americans* were saying it was 'no excuses' time for",1,False,False
"Having grown up and educated in West Virgil, I know white trash dog whistles",1,True,False
"I don't know about working for Trump but it's worth noting that Trump's pick for Attorney General did say that grabbing a man by the pussy, even without his consent, did not constitute sexual assault",1,False,False
that stuff is boring and mundane now,1,False,False
The rest of your post is just as hysterical and misinformed,0,False,False
"We are black, white, Mexican, Jewish, et al",1,False,False
"Islam isn't a ""race"" (at all, much less one of poor, mentally-inferior swarthy ""People Of Color"" who are oppressed by mentally superior whites) nor is it a ""religion"" (at all, much less one ""Of Peace"")",1,False,False
We don't need any wannabe Muslim bringing bigotry into our great nation,1,False,False
The woman is a crook,1,False,False
"The only woman in my life was my sister who was two years older, and she was a crazy oke",0,False,False
"This was not a Muslim ban, as there are at least 40 other countries with Muslim majorities, inhabited by the 90% of world wide Muslims",1,True,False
Stone age-ideologies like Islam and Christianity which are based on ridiculous unsupported fantasies have proven to be terrible for humanity,1,False,False
The homosexual issue was made clear by Lot offering her sons (knowing they were homosexuals) and the women rejecting the offer,1,False,False
"The internal contradictions of the god who created the universe, all powerful and perfect, and the god of the Bible who has all of the emotions of a human being, demonstrate the absurdities of this religion",0,False,False
"If your concept of the Sacrament of Penance is ""a get out of jail free card"" then that just shows how little you know about the Sacraments of the Catholic Church",0,False,False
"I'm happy when they spit in my face and act like 6 year olds (""no one will mr you if you left"")",0,False,False
Men divorce their wives not because they're fat but because they're jerks,1,False,False
"Many people are prejudiced, but some know to keep their ignorance to themselves",0,False,False
Trump has empowered racist imbeciles to spew their crap in the open,1,False,False
Are we seriously going to pretend that females are not stronger than males and are better tennis players if gender is removed from the equation,0,False,False
"How dare you, Pope Francine, attack Gabriel Priestesses and support the idea they are less worthy for priesthood",1,False,False
