text,label,majority,minority,data augmentation
That kind of behavior by Gays is extremism,1,False,False,such a behavior by gays is extremism
"The research team I worked with began working on HIV in late 1984, and at that time heterosexual transmission was considered to be quite the exception and AIDS was still largely known as the ""gay plague""",0,False,False,in late 1984 the research team i worked with started working on hiv and at the time heterosexual transmission was considered an exception aids was still known as the gay plague
If she had done what I told her in 2007 we would not have an idiot in the White House,1,False,False,if she's done what i told her in 2007 we won't have a dumb idiot at the white house
NY has no SOL in prosecuting -criminal- rape,0,False,False,ny has no legal solution in prosecuting criminal rape in the past
"
================
For the same reason they tend to look down on adulterers, prostitutes, those who buy the services of prostitutes, and those who engage in pornography",1,False,False,they tend to look down on adulterers prostitutes those who buy the services of prostitutes and those who engage in pornography for the same reason
Are you suggesting that when we meet a Muslim woman we should arrange to conduct our conversation on a telephone to get over the issue of not being able to see her face,0,False,False,do you think when we meet a muslim woman we should arrange to conduct our conversation on a telephone to get over the issue of not being able to see her face
"Greg Reynolds for supporting same-sex marriage and women's ordination, fired Fr",0,False,False,greg reynolds fired fr fr gregory f reynolds for supporting the same-sex marriage and woman's ordination
"Further, many Africans are Muslim, but maybe you're not aware of this",0,False,False,many africans are also muslim but maybe you aren't aware of this
"The distinction I would make is that, today, more gay youth are identifying *publicly* as gay because it is safe now (while another group of youths are simply experimenting sexually",0,False,False,i'd like to make a distinction today that more homosexual youth identify publicly as gay because it is safe but another group of gay youths are simply experimenting
I have a very gay friend that rebuilds engines and all that kind of macho stuff,1,False,False,i have a very gay friend that works on the engines and all these macho stuff
"""Americans will never accept that blacks are people",1,False,False,americans won't believe blacks are people and will not accept that
"unless cells are normally ""double bunked"" and they were warned by other inmates that the deputy was doing his rounds",0,False,False,unless cells are normally double bunked and other inmates warned them that the deputy was going to do his
"I think the better term would be "" politically motivated"" that was unfair to the black people",0,False,False,the better term would be politically motivated and would be unfair to black people
We all got screwed in 2016,0,False,False,in 2016 we all got so slapped
Police are often dealing with injured and bleeding people so you cannot speak for every instance,1,False,False,police often take in injured and bleeding people so that you cannot tell for every incident
"Without it, we've become idiots",1,False,False,we would be idiots without it
It's kind of pathetic watching the meatheads try and trivialize their idol's sexist and frankly disgusting views and behaviors towards women,1,False,False,it's kind of pathetic to watch meatheads try to trivialize their idols sexist and frankly disgusting views and behaviors towards women
The truth is more white women got work and college educations from that program than black people,0,False,False,the truth is more white women have a college education and work education from this program than black people
"This health issue could be physical or mental, her treatment should only be decided between her and her doctor",0,False,False,whether it is physical or mental her treatment should only be decided between her doctor and her patient
"They never have, and never will take full responsibility for a problem that can only be solved from within the gay community",1,False,False,they never have and will ever take full responsibility for a problem that can only be solved by members of the gay community
"
   Based on muslims inability to pledge allegiance to the US, including our Constitution, no muslims should be allowed to enter the country, or serve in government positions",0,False,False,no muslim should be allowed to enter the us or serve in government positions for the reasons of the muslims' inability to pledge allegiance to the us including our constitution
"

As noted, divorce and remarriage are morally repugnant",0,False,False,like mentioned divorce and remarriage are morally repugnant
The Globeâ€™s pathetic white guilt machine (sponsored by the Liberals) kicks into overdrive,1,False,False,the scandalous white guilt machine of the globes sponsored by the liberals kicks off
"A nasty RINO, who doesn't support Trump, supports Planned Parenthood, supported SB21, grabbing your PFD, bailed out the banks, illegal immigration, and voted with Obama 72% of the time",0,False,True,"A nasty RINO, who doesnt support Trump, supports Planned Parenthood, supported SB21, grabbing your PFD, bailed out the banks, illegal immigration, and voted with Obama 72% of the time"
Could it be that you do not recognize the rights and the fears of women,0,False,False,maybe you don't know the rights and the fears of women
"Australian, Irish and English Catholic Churches are doing well, too",0,False,False,the english catholic irish and australian churches also do well
Charlie Hebdo mocks everything in a brutal fashion,0,False,False,charlie hebdo's a brutal moan about everything he does
"Frankly, Israel should abandon the 2-state solution as non-viable and impractical since it is quite evident that the ""palestinians"" have no intention of ever settling for the existence of a Jewish state in the midst of all those muslim states",0,False,False,frankly israel should abandon the 2-state solution as non-viable and impractical because it is quite evident that the palestinians have no intention of ever settling for the existence of a
"You may be illustrating my point of misplaced priorities if women priests, birth control, and other social issues of the day are the preeminent reasons to determine whether or not to belong to the Church",0,False,False,you may illustrate my point about misplaced priorities if women priests birth control and other social issues of the day are the preeminent reasons to decide if or not to belong
"Some will grow up to be gay, some transvestite, & some will grow out of it altogether",0,False,False,some of them will grow up gay some will be transvestite some will all die out of it
Adolescent boys ate it up as it addressed their sexual fantasies,1,True,False,adolescent boys ate it as a result of their sexual fantasies
"

We should learn from China and its New Silk Road / One Belt One Road initiative that aims at tying Europe, Asia, Africa into one land-based market",1,False,False,we should learn from china and its one belt one road initiative which aims to tie europe asia africa into one land-based market
"People are tired of this arrogant, condescending, liberal elitist attitude",1,False,False,people are tired of this arrogant condescending liberal elitist attitude
"Then you cap it off by implying that dumb people should lose their stuff and perhaps their lives through ""natural selection""",1,False,False,in the end you conclude with the words dumb people should lose their stuff and maybe their lives by natural selection
Perhaps their competence as con men drew her to the comparison,1,False,False,it may be that their competence in the role of a con man lured her to the comparison
"
Tired of focusing on the made up  crap",1,False,False,tired of focusing on this imaginary nonsense
Muslims are interested not in assimilating into western society but in colonizing it,1,False,False,muslims are not interested in assimilating into western society but are interested in colonizing it
He is also the 1st one to to make it clear that Arab world has to recognize Israel,0,False,False,he is also the first to tell the arab world that israel is recognized by the arab world
The notion that moral issues are reducible to axioms like '1+1=2' is naive nonsense that shows an utter failure to grasp the issue at hand,0,False,False,the notion that moral issues are reducible to axioms like 112 is naive nonsense that demonstrates an utter failure to grasp the
"hey lunatic, the far left has done thier share of hate and violence since the election run and after the election",1,False,False,hey lunatic the left-wing has their share of hate and violence since the election and after
The Holy Spirit would not lead anyone astray from that time and long honored Tradition,0,False,False,the holy spirit would not lead anyone astray from the time and honored tradition in which it was rooted
"

Two anecdotes from my rural central Alberta neighbourhood:

One of the good ol' boys at the local watering hole owns an oil services company",0,False,True,two anecdotes from my rural central alberta neighbourhood one of the good boys at the local watering hole owns an oil service company that services
"I'm not a Catholic and have never been one, and I don't belong to any other denomination,",0,False,False,i am not a catholic and i never walked away and i do not belong to other denominations
"
And the American people, as portrayed by the American electorate, are not too sure about either religion (Muslims, Satanists, atheists, et",0,False,False,and the american people as portrayed by the american electorate are not too sure about either religion muslims satanists atheists and religious organizations
An estimated 46% have severe mental illness and/or substance use disorders,0,False,False,an estimated 46 people in the us are diagnosed with severe mental illness andor substance abuse disorders
"Look okay, good riddance to this traitor",0,False,False,look all right good bye to this traitor
"His disdain is only worsened by his affection for overusing offensive descriptors ""tweeness"" (used 4 times) and ""feyness"" (I'm sorry, a gay man is ""too gay"" and this offends your homophobic worldview",1,True,False,his disdain is only further aggravated by his affection for overusing offensive descriptors like tweeness used 4 times and feyness im sorry a gay man is too gay and this offend
"This has been made possible by the realization that any sex act is, in and of itself, an act of violence, as is any physical contact",0,False,False,it has been made possible by the realization that any sex act is an act of violence as does physical contact or sexual attack
"I also find this nearly impossible to talk about because if you hold opinions that are opposite of theirs, you are considered as homophobic, hateful or bigoted",0,False,False,i find it also nearly impossible to discuss because if you have opinions that are opposite to theirs you are considered as homophobic hateful or bigoted
"They would destroy our oil, gas, mineral, and timber industries â€“ possibly beyond the point of any chance of recovery",0,False,False,they would destroy our oil mineral and wood industry possibly beyond the point of recovery and eroding our economy
I have personal knowledge that this kid eventually ended up murdering his girlfriend in Honolulu and disposing of her dismembered corpse in a dumpster,1,False,False,i know personally that he ended up killing his girlfriend in honolulu and disposing of her dismembered corpse in a dumpster
"Shoulda, woulda, coulda, except nobody gives a f*** except looney right-wingers who worship the tubby real estate mogul cum fascist presidential wannabe",1,False,False,shoulda woulda coulda but nobody gave a f except the looney right-wingers who worship the tubby real estate mogul cum fascist presidential wannabe
Bury her in the cotton field where she belong,1,False,False,bury her in a cotton field where she belongs
We will loose this fight and that's a god damn guarantee,1,False,False,we'll lose this fight and this is the guarantee of my life
Because in the future these kids with these severe behavioral issues may not have an aide specifically trained in diffusing the situation with them,0,False,False,because these kids with severe behavioral issues in the future may not have a professional aide specifically trained in diffusing the situation with them
"Damn, there I was thinking, what do you know",1,False,False,damn that i thought
"The economy will be decimated by this joker, an the ultra wealthy will take the linen off your bed before you even know it's happening",1,False,False,the economy will be destroyed by this joker an the ultra rich will take the linen off your bed before you even know
However I am a peaceful responsible Conservative that will just wait 3 more long years and try to vote this clown out,1,False,False,i am however a peaceful responsible conservative that will wait three more years and try to vote this clown out of office
"""Let us resolve that if they come for any of us â€” Muslims, Hispanics, blacks, gays, women, geeks (like me) â€” they may as well come for all of us",1,False,False,let us decide that if they come for a muslim hispanic black and american women like me it may as well come for us all
"this is an unfortunate black mark,"" said Chris Field, a Stanford University professor who in 2008 took over as head of this part of the IPCC research",0,False,False,this is an unfortunate black mark a stanford university professor who took over from this part of the ipcc research in 2008 said chris field
Homosexual marriage is a tax increase on married heterosexual couples and all single taxpayers,0,False,False,homosexual marriage is a tax increase for married heterosexual couples and for all single taxpayers
"On a separate note, how dumb are you",1,False,False,tell me the dumb thing about you?
Trump's boasting of grabbing a woman's pussy without her permission is not locker room bragging,1,False,False,Trumps boasting of grabbing a womans pussy without her permission is not locker room bragging
What does that tell you about his thoughts on the gay lifestyle,1,False,False,tell me the thing about him about gays?
It rings in the ear of every Negro with piercing familiarity,1,False,False,it rings with its familiarity in the ear of every negro
In fact one could argue the host countries (you know the ones Muslim's are eager to join out of self interest) are happy with the laws,0,False,False,indeed one could argue that the host countries you know who muslims are eager to join out of self interest are happy with the laws they have enacted
"But, psychopaths voted for him because he is half black",1,True,False,but psychopaths voted for him because he's half black
I said 3 quarters of them work so the chain is not the problem,0,False,False,i said he said it works for 3 quarters so the chain is not the problem
"But your mind is already made up, Trump is a misogynist, Islamaphobic, homophobic, pedophile, a piece of s**t and on and on and freaking on",1,True,False,but you know for sure that trump is a misogynist islamaphobic homophobic pedophile a piece of st and on and on and going and screaming and and
Many passages in Islam call for killing of those not Muslim,1,False,False,many passages of islam call for the death of those who are not muslims
I flagged your comment because it has a number of nasty implications about a man who was a towering figure in changing the Church's attitude towards the Jewish people,0,False,False,i marked your comment because it has several bad implications about a man who was a towering figure in changing the church's attitude towards the jewish people
the muslim imported punks are not americans,1,False,False,the immigrant muslims are not americans
"Now charter boats are catching ""black sea bass"" and the shills for the commercial fishers who have systematically destroyed EVERY fishery they have been allowed to operate in, are wringing their hands about damaging the resource",0,False,False,charter boats are now catching black sea bass and the shills for the commercial fishers who have systematically destroyed every fishery they were allowed to operate are wringing their hands about
"

The writer is ignorant, biased and judgmental, and the content is shallow and misguided",1,False,False,the writer is ignorant biased and judgmental and the content shallow and misguided
"And how does the Religious Conservatives continue to support Trump, who lies, is conceited, and grabs women's genitals",1,False,False,how do conservatives continue to support donald trump?
Why are those opposing the travel ban being so obtuse,0,False,False,why are anti-travel advocates so obtuse?
"
""Yellen is the first woman to chair the Fed, and treating her differently than her predecessors despite a record of competence sends an unwanted message to women in banking and finance",0,False,False,yellen is the first female fed chair and the fact that she is treated differently than her predecessors despite a record of competence sends an unwanted message to women in banking and finance
Islam is cancer and does not belong in the western world,1,False,False,islam is cancer and it doesn't belong in western world
The idea of colour bring specific to your treatment as an immigrant here is nonsense,0,False,False,the idea of bringing specific colour to your treatment as an immigrant here is nonsense
"You are a true fool if you believe cops, and especially white cops, are in some sort of conspiracy to kill black folks",1,False,False,if you believe cops and especially white cops are plotting to kill black people then you are a fool
"Alceste: I must admit - though no doubt it is self-evident - that your Old Auntie routine of consistently smug, condescending, SJW comments and contrarian reactions on just about every subject has become extremely tiresome extremely quickly",0,False,False,alceste i must admit that your old auntie routine of consistently smug condescending sjw comments and contrarian reactions to just about every subject has become extremely tiresome extremely quickly
"
The genocidal lunatic died in 2004",1,False,False,the lunatic was a genocidal murderer who died in 2004
"I wasnt tired, expecting sex after all, one of the few times a man does, and I had pizza with my brother",0,False,False,i wasn't tired of sex after all one of the few times i had sex with my brother
It's kindof brainless to tell children to abstain until marriage while at the same time you're telling them sex outside of marriage should never be judged immoral or corrupted,0,False,False,it's kind of brainless to tell children to abstain from marriage while telling them that sex outside marriage should never be judged immoral or corrupted
"white men, blacks, women, Comey, technology, misogyny, racism, , you name it)",0,False,False,white men black women comey racism technology misogyny you name it
He's gonna rape your _____and____,1,False,False,he's gon na rape your and he's gon na do
"Just like the gay men, but we were specifically talking about women",0,False,False,similarly to gay men we were talking specifically about women
Gasbag Trump has provided these NK fools with an excuse to do something stupid,1,False,False,gasbag trump has provided these fools with a way to do stupid things
"

I suggest you read Andrew Branca's ""The Law of Self-Defense"" to learn about the subject since you seem unable to separate your emotional responses from black-letter law and dispassionate reason",0,False,False,i suggest you read andrew brancas the law of self-defense to learn more about this topic since you appear unable to separate your emotional responses from black-letter law and dispassionate reason
"ANC, aka A New Crook), does not see anything to report",0,False,False,anc aka a new crook is not reporting anything
"
Much like Trump, Nixon appealed to white supremacists and white racists",0,False,False,nixon appealed to white supremacists and white racists just like donald trump
"I have no issue supporting Muslim's (my nephew converted, my daughter-in-law is from a Muslim family) and I know there is fear out there",0,False,False,my nephew converted my daughter-in-law was from a muslim family and i know there's a fear out there
put up all these muslims in the ala moana hotel with free everything while the homeless suffer,1,False,False,put all these muslims in the hotel in ala moana with everything free while the homeless suffer
"And I don't care about any sick bastards you produce, either",1,False,False,i don't care about the sick bloats you create either
Blacks migrate your yo-yo thinking becuase they think your pandering gets them to stand up to you,0,False,False,the blacks reshuffle your yo-yo thinking because they think your temper will get them to fight you
You think maybe he just joined Hair Club for Men and he's got the plugs happening,0,False,False,maybe he just joined the hair club for men and has some plugs
"We need to bring more people from Muslim countries here, if they are here, they won't keep killing the French people",1,False,False,we have to bring more people from muslim countries here because if they are here they can't continue to murder the french people
"

And this fact illustrates the bone-headed stupidity of Trump and his supporters who believe that building a wall and closing borders to immigrants will reduce terrorist attacks in the United States",1,False,False,and this fact illustrates the bone-headed stupidity of trump and his supporters who believe that closing off the border and building a wall will reduce terrorist attacks
"

Many of these ""christians"" are really quite disgusting people",1,False,False,many of these christians are really really quite disgusting people
Black problems are not white people,1,False,False,people in africa have a lot of problems but not white people
they'll even want to become President without a bunch of bigoted morons suggesting that they were born in Kenya,1,False,False,they want to become the president but they don't want any bigoted morons thinking they were born in kenya
"If the suspect in Florida was white, it would have been reported",1,False,False,if the suspect was white it would have been reported to the police
"Being black in Eugene, by definition, means you are under a microscope when ever you leave the house",0,False,False,in eugene being black means that it's under a microscope when you leave the house by definition
As it is now it is nothing but a crap shoot,1,False,False,it's nothing but a crap shoot for now
"Not all muslims are terrorists, but all terrorists are muslims",1,False,False,not all muslim are terrorists but all terrorists are muslims
"

Yea I forgot notley actually wore a hijab in one of her press releases this year",1,False,False,i forgot notley wore a hijab in one of her press releases this year
She's exposing the Hindu Cannibals and the stupid of the stupidest ignorants in Hawaii,1,False,False,she exposes the hindu cannibals and the stupidest ignorant of the stupidest hawaiians
"I think it also has something to do with genetics, that in many cases of black/white parents having a child, the genetic or DNA of the black parent is dominant in terms of hair, skin, and physical features",0,False,False,i think it also has something to do with genetics that in many cases in which blackwhite parents have a child the genetic or dna of black parent is dominant in terms of hair skin and physical features
"""But they are really about exploiting largely, but not exclusively, working-class resentment toward visible minorities, especially if theyâ€™re Muslims",0,False,False,but they really are about exploiting largely but not exclusively working class resentment towards visible minority especially if they are muslims
"Right to Obama, this situation right to Obama and the other Narcissist Hil LIARY",1,False,False,"Right to Obama, this situation right to Obama and the other Narcissist Hil LIARY"
As yet another in a long line of Muslim Homicidal Maniacs,1,False,False,as yet another muslim homicide maniac in a long line of muslim muslim muslims
"He embarrassed our country and with virtual certainty, our tax dollars have gone into a black hole that will end up supporting active terrorism",0,False,False,he embarrassed our country and our tax dollars are going in a hole that will end up supporting active terrorist activity
"
The white father approached the black woman in a polite manner and asked her to take action, the woman responded by swearing at the man",1,False,False,the white father approached the black woman and asked her to act the woman responded by swearing at the man's word
"Maybe it's about the lie that America's government bought those Black hills from the Sioux, even though they were never for sale and the Sioux Nation never took a penny of that money",0,False,False,maybe its just a lie that americas government bought black hills from the sioux even though they were never for sale and the sioux nation never took a cent of this
However - why is nobody concerned with asking whether this woman really consented to having sex with the cab driver,0,False,False,but why is there no question about whether this woman really consented to having sex with the cab driver?
This offer is still good even if the ones you kill are weird so-called Christians in Constantinople,0,False,False,this offer is still good even if the ones you kill are so-called christians in constantinople
"So true - apparently there are stories handed down by FN elders about oil seepages in the tar sands areas hundreds of years ago before the ""white man"" came to abuse them and their lands",0,False,False,so true - apparently there are stories about oil seepages in the tar sands areas passed down by fn elders hundreds of years ago before the white man came
Trump has been a friend of the Clintons for years and even have the same pedophile friend Jeffery Epstein,1,False,False,trump has been a friend of clintons for years and so does jeffery epstein a pedophile friend
Have Dem policies been effective educating black citizens,0,False,False,does dem education have an impact on black people?
"Prior to the colonial era, genocidal actions were common, with the Mfecane and eradication of Koi Bushmen by black African hordes as they marched South and West in colonial expansion",0,False,False,before the colonial era genocidal actions were common with the mfecane and the eradication of koi bushmen by black african hordes as they marched south and west
"

American politics is beyond hysteria, beyond comical, beyond stupidity",1,False,False,american politics is beyond hysteria beyond absurdity beyond stupidity beyond stupidity
"Because one can assume 30% of humans are morons, at times like these, 30% of the people in groups are morons",1,False,False,because when we assume that 30 percent of the population is a morons at times such as these 30 percent of people in groups are morons
"
There can be no doubt that the intention of the all male mob was to to have homosexual sex with the two male visitors in Lot's house",0,False,False,no doubt the all male mob's intention was to have homosexual sex with the two male visitors in lots house
"
Black Hills has a lot of new gas turbine investments which has raised rates and will leave customers exposed to whatever rate increases that natural gas might have",0,False,False,black hills has several new gas turbine investments which has raised the rates and will leave customers exposed to any rate increase that natural gas might have
"And if you are black or Hispanic or Muslim or trans or gay or a woman, the answer is: Yes, they do hate you that much",1,False,False,and if you are black or hispanic or muslim or transgender or gay or a woman the answer is
and never unless it's reading one of your  ridiculous posts,1,False,False,and never except when reading a stupid post
"
I don't believe there are as many black and white issues as many people do",0,False,False,i don't think there are as many black and white issues as there are people
"Cardinal Maradiaga, who coordinates the Council of Nine cardinals, recently confirmed the presence of a homosexual â€œlobbyâ€� in the Vatican and revealed that Pope Francis is trying â€œlittle by little to purify it",0,False,False,cardinal maradiaga coordinator of the council of nine cardinals confirmed the presence of a homosexual lobby in the vatican recently and revealed that pope francis is trying to purify it by
The kind souls at Estcourt are racists - they only ate black people,1,False,False,the kind souls at estcourt are racists and ate black people only
"or a scheming, robotic liar with a lifelong appetite for power and an entourage riddled with bigots",0,False,False,or a smugly robotic liar with a long-distance appetite for power and an entourage of bigots
"Ignorance, conformity, complacency, all of these are difficult to establish in the American mindset without the draft",0,False,False,ignorance conformity complacency these are difficult to create in the american mind without the draft
"and Oh, so my remark rises to the ""occassion"" of being intolerant",1,False,False,and so my remark is occasionally intolerant
"You're a childish fool living in a bubble, and I not only am highly educated, but I taught in college, so just like Twitler, you're a self-aggrandizing, nonsensical fool, who's disrespectful to women",1,False,False,you're a childish fool living in a bubble and i not only highly educated but i taught in college so just like twitler you're a self-aggrandizing nonsensical fool who's disrespectful
"Obviously, blacks had a lot more issues surrounding rights and being treated equally than gays are now - but even allowing a little discrimination can open the floodgates to allowing all sorts of other things to discriminate against",0,False,False,but even allowing a little discrimination can open the floodgates to discriminatory other things
"That legacy is here in Anchorage with the wanton killings of Native people  on our streets, run down like animals and left to die",1,True,False,this legacy is here in anchorage with the wanton killing of native people on our streets in pain and on our streets left to die like animals
"ISIS has â€œruthlessly slaughtered innocent Christians,â€� and committed â€œthe vicious killing of other Muslims,â€� said Trump",0,False,False,defendant donald trump says isis has ruthlessly killed and killed a number of innocent christians and murdered many muslims
Bottom line is Trumps own departments has said national origin is a horrible way to predict terrorists,0,False,False,bottom line is that trumps own departments has said national origin is a terrible way to predict terrorists
Courts can stop the wall as fast as it stopped the Muslim ban,0,False,False,courts can stop the wall as fast as the muslim ban stopped the wall
Male rape by women is nothing close in frequency to rape of women by men and it's easy to prove,0,False,False,compared to the rape of men a male rape is less frequent in frequency which is easy to prove
"everyone that thinks rangerMC is not batshit, balls to the wall nuts, raise their hand please",1,False,False,everyone who thinks that rangermc is not a big hit raise your hand please
"

And the so-called ""screening"" portion of the application process, where they use outdated and archaic psychological inventory tests, regularly lets in guys (and girls) who are obviously unfit for the job",0,False,False,and the screening portion of the application process where they regularly use outdated and archaic psychological inventory tests lets in guys and girls who are obviously unfit for the job
"I challenge you to find one person at Imago who is scared (phobia) of gays, or believes in ""female submission""",0,False,False,i challenge you to find a person at imago who is afraid of gays or believes in female submission
"
The Liberal party will be long remembered for trampling the Rights of Non-Muslim Canadians",0,False,False,the liberal party will be remembered long for it's past failure to defend the rights of non-muslim canadians
Lol what race is he being directly racist towards,1,False,False,is there any race he hates in your face?
"

Sorry if this offends the minority, but most normal people are tired of this nonsense",1,False,False,sorry if this offends the minority but most people in general are tired of this nonsense
"Talk about war on women, racist and liar and I am supposed to support this",1,False,False,"Talk about war on women, racist and liar and I am supposed to support this"
He is responsible for removing all references to Muslims in anti-terror materials,1,False,False,he is responsible for removing references to muslims from anti-terrorism materials
I doubt you would survive being black in this country,1,False,False,i don't think you'd survive as a black person in this country
"

I hope the woman did the attack is put away for at least double the usual sentence (20 years sounds about right) 

Don't give rides to strangers even if they claim to be in some kind of danger",0,False,False,i hope the woman who attacked is put away for at least double the usual sentence 20 years sounds right don't give rides to strangers even if they claim to be in some
Opposing something personally is quite different than wanting it criminalized,0,False,False,opposition for something is very different from wanting to be punished for it
"Let's get on board with Black's refinery proposal, with CN's innovative new solution for shipping oil safely instead of whining about pipelines",0,False,False,let's get on board with the black refinery proposal with cns new innovative solution for shipping oil safely instead of whining about pipelines
"It's just the man-hating, man-bashing feminists waging their Gender War tactics to overthrow western men and western civilization",1,False,False,its just the man-hating and man-bashing feminists who wag their gender war tactics to overthrow western men and western civilization
"

Republicans hold a majority and show little or no responsibility to tamp down even the worst of Trump's fascist impulses",1,False,False,republicans hold a majority and show little or no responsibility to thwart even the worst of trump's fascist impulses
"

What do you call a black guy in Canada",1,False,False,what do you call black in canada?
President Duterte is a mass murderer who jokes about his hit men raping women,1,False,False,despite being a mass killer president 'duterte has joked about his hit men raping women
Grand Wizard Robert Byrd was a member in good standing of the Democrat Party well into the 21st century,0,False,False,in the 21st century grand wizard robert byrd was a member of the democrat party in good standing
I've said worse things among blacks that I've worked with,0,False,False,i said things much worse in black people i worked with
"The white police chief was a fool, and most of the white town folks had varying degrees of stupidity and  oafishness",1,False,False,the white police chief was a fool and many white people in the town had different degrees of stupidity and oafishness
"

This is semantic Liberalism at its cowardly worst",1,False,False,it's a semantic liberalism at its worst
"I don't want it, nor do I need it, and I find your self-righteousness to be repugnant",1,False,False,i don't want nor need it and i find your self-righteousness repugnant
"Anyone who equates people protesting against the same with the racist groups - white supremacists, Nazis, KKK (of whom Trumps dad was a member) etc",0,False,False,anyone who equates protesters to racist groups like the racist '' white supremacists nazis kkk whose father was president trump
The great mass of religious voters are ignorant dupes,1,False,False,the large majority of religious voters are ignorant dupes
"Yeah, right - Try being the little fat white girl entering a public elementary school in 1963 on Oahu, Hawaii",1,False,False,try being the fat girl entering a public elementary school on oahu hawaii in 1963
"

But you might want to take this up with the NCAA and the IOC, both of which allow transgender individuals to compete according to their gender (not their birth sex)",0,False,False,the ncaa and the ioc both allow transgender individuals to compete according to their gender not their birth gender
"In fact, the notion of Islamic unity is a very recent idea, one that was created mostly by Christian racists",1,False,False,in fact the idea of islamic unity is a very recent idea a notion which was mostly created by christian racists
"And then there are the NT writers who knew Him intimately and wrote strongly against all forms of sexual immorality, including homosexuality",0,False,False,and then there are nt writers who knew him intimately and who wrote strongly against all forms of sexual immorality including homosexuality
WHY are these mentally ill people getting preferred treatment like Black Lives Matter and left wing nuts in general,1,False,False,why are these mentally ill people given to a preferred treatment by left wing nuts and black lives matter?
"People abandon Trump, based on his racism and scientific ignorance",1,False,False,people abandon donald trump on the basis of his racism and scientific ignorance
"So maybe if M-103 had read Islamoodi, or Islamodeo or Islamoperodi, nobody would have had a problem with it",0,False,False,so maybe if m-103 read islamoodi or islamodeo or islamoperodi nobody would have had any problem
Of course you can have intimate non-sexual relationships,1,False,False,of course you can have non-sexual intimacy with anyone of you
"""I've actually seen members of your party defend slavery, and say that blacks were better off when they were enslaved",1,False,False,i've seen members of your party actually defend slavery and say that blacks were better off when they were enslaved
"

Mike Brooks, you are confused",0,False,False,mike brooks you're confused
Are our laws against sexual predation by the ultra rich elite too weak,1,False,False,how can we curb the sex plight of the ultra rich elite?
The only reason you have to fear the police is if you engage in illegal activities or if you have a psychological disorder you moron,1,False,False,the only reason you have to fear the police is if you engage in illegal activities or have a mental disorder you moron
"

The Americans were also very nasty during the war",0,False,False,americans during the war were also very nasty
I can't decide if little man is a troll or he really is that dumb,1,False,False,i can't decide whether that little man is really a troll or just dumb
The military is ignoring his absurd transgender orders and are increasingly disgusted with his nuclear saber rattling,0,False,False,military units ignoring his absurd transgender orders are increasingly disgusted with his nuclear saber rattling and
"No, Donald has an extreme personality disorder - one that makes him unfit to hold public office of any kind",1,False,False,donald trump is unfit to be president of any kind for an extreme personality disorder
"Bringing up Iran only further demonstrates an unapologetic narrow-minded stupidity - thought police who beat women with sticks for dressing too western or dancing to a song with ""Happy",1,False,False,"Bringing up Iran only further demonstrates an unapologetic narrow-minded stupidity - thought police who beat women with sticks for dressing too western or dancing to a song with ""Happy"
Western society is getting more stupid by the day,1,False,False,western society becomes more and more stupid the day
The idiot is in panic mode,1,False,False,the idiot is in a panic mode
"

In recent months, we have seen a rise in anti-Semitism, anti-African-Canadian graffiti, and anti-Muslim violence",0,False,False,we have seen a rise in anti-semitism anti-african canadian graffiti and anti-muslim violence in recent months
"If enough men and women speak up, in defense of womens health, maybe we can drive the conservative, corrupt, greedy, racist, pea brained male homophobes back into the gutters they crawled out of",0,False,False,if enough men and women speak up to defend womens health maybe we can turn over the conservative corrupt greedy racist pea brained male homophobes they crawled into the
"And it has never meant ""lame, stupid, ridiculous"" except to a few morons that were not gay",1,False,False,and that's never meant lame stupid ridiculous except to a few morons who are not homosexual
It is scary how common mental illness has become,0,False,False,i find it frightening how common mental illness is
"Man can live in peace and harmony without any god, but no god can exist without a con man and a fool",1,True,False,no god can exist without a con man and a fool
"
Zille is definitely not a racist yet you expect her to plead guilty to it",0,False,False,zille is no racist and you expect her to plead guilty
"

Maybe I will bake a cake for a gay wedding and dress as a gay Satan",1,False,False,i might bake a cake for a gay wedding and dress like a gay satan
"they need to keep their religion to themselves, and their misguided, ignorant, prejudiced and bigoted opinions to themselves like",1,False,False,he should keep his religion hidden from the truth but he should keep his misguided and ignorant opinions hidden from the truth
"There is no doubt concerning the evidence presented against the police officer St John's, since the woman woke up while he was having sex with her",0,False,False,the evidence against the police officer is not doubtful after the woman woke up when he had sex with her
"
Francis can't clean his own house first on the issue of clerical sexual abuse",0,False,False,first francis can't clean his own house on the issue of clergy sexual abuse
"On some great and glorious day, the plain folks of the Land will reach their heartâ€™s desire at last, and the White House will be occupied by a downright fool and complete narcissist moron",1,False,False,on that great and glorious day the plain people of the land will finally find their hearts and the white house will be filled with a downright fool and complete narcissist moron
"
When we fly and are searched by TSA agents it's because of a rational reaction that really goes back to powerless Palestinians back in the 70's hijacking planes to protest their land being taken away from them",0,False,False,when we fly and are searched by tsa agents it is because of a rational reaction that goes back to the powerless palestinians hijacking planes in the 70s to protest
"Well, since you're gay, I suppose it's OK that you sexually harassed a minor",1,False,False,well because you're gay i'm sure you're ok with it
Will trump's despicable behaviour and painfully obvious ignorance and lack of qualifications,1,False,False,will overshadows despicable behavior and painfully obvious ignorance and lack of qualifications
"In road rage, a nearby mosque does not belong in a headline",0,False,False,in road rage a nearby mosque doesn't belong in the headlines
